id,date,value,method,abc6,abc6Value,abc9,abc9Value,abc12,abc12Value,xyz6,xyz9,xyz12
GearLight,2023-06-01,89553,iCUE1,C,474666,C,897431,A,1200405,y,y,y
GearLight,2023-07-01,91180,iCUE1,C,474666,C,897431,A,1200405,y,y,y
GearLight,2023-08-01,95811,iCUE1,C,474666,C,897431,A,1200405,y,y,y
DMD,2019-02-01,72364,,C,531163,C,853017,A,1166789,x,y,y
DMD,2019-03-01,75547,,C,531163,C,853017,A,1166789,x,y,y
DMD,2019-04-01,73122,,C,531163,C,853017,A,1166789,x,y,y
DMD,2019-05-01,75801,,C,531163,C,853017,A,1166789,x,y,y
DMD,2019-06-01,78887,,C,531163,C,853017,A,1166789,x,y,y
DMD,2019-07-01,93248,,C,531163,C,853017,A,1166789,x,y,y
DMD,2019-08-01,86096,,C,531163,C,853017,A,1166789,x,y,y
DMD,2019-09-01,76577,,C,531163,C,853017,A,1166789,x,y,y
DMD,2019-10-01,84084,,C,531163,C,853017,A,1166789,x,y,y
DMD,2019-11-01,109808,,C,531163,C,853017,A,1166789,x,y,y
DMD,2019-12-01,117486,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-01-01,89054,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-02-01,81856,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-03-01,87614,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-04-01,101536,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-05-01,134212,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-06-01,113965,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-07-01,129167,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-08-01,95577,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-09-01,88380,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-10-01,132027,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-11-01,117839,,C,531163,C,853017,A,1166789,x,y,y
DMD,2020-12-01,123211,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-01-01,93316,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-02-01,90930,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-03-01,123132,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-04-01,109008,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-05-01,81632,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-06-01,165853,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-07-01,73266,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-08-01,82735,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-09-01,95796,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-10-01,62490,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-11-01,97769,,C,531163,C,853017,A,1166789,x,y,y
DMD,2021-12-01,137304,,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-01-01,72901,,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-02-01,64903,,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-03-01,85666,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-04-01,85758,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-05-01,86258,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-06-01,94577,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-07-01,86743,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-08-01,81057,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-09-01,81198,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-10-01,86739,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-11-01,94254,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2022-12-01,111965,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2023-01-01,80348,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2023-02-01,73191,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2023-03-01,87580,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2023-04-01,87477,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2023-05-01,87810,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2023-06-01,96104,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2023-07-01,88002,iCUE1,C,531163,C,853017,A,1166789,x,y,y
DMD,2023-08-01,82113,iCUE1,C,531163,C,853017,A,1166789,x,y,y
Turbo Mops,2019-02-01,0,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2019-03-01,0,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2019-04-01,0,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2019-05-01,0,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2019-06-01,150,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2019-07-01,3535,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2019-08-01,8508,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2019-09-01,17816,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2019-10-01,22736,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2019-11-01,27494,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2019-12-01,23218,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-01-01,27907,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-02-01,28003,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-03-01,75259,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-04-01,94287,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-05-01,73472,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-06-01,61818,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-07-01,67884,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-08-01,72134,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-09-01,59471,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-10-01,69429,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-11-01,67948,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2020-12-01,78820,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-01-01,81488,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-02-01,70230,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-03-01,66050,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-04-01,62486,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-05-01,58683,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-06-01,102879,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-07-01,70740,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-08-01,88197,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-09-01,58503,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-10-01,58514,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-11-01,75434,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2021-12-01,86083,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-01-01,90376,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-02-01,59830,,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-03-01,71453,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-04-01,74021,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-05-01,73766,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-06-01,77577,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-07-01,77976,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-08-01,80659,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-09-01,78697,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-10-01,81915,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-11-01,84556,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2022-12-01,88731,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2023-01-01,93281,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2023-02-01,78879,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2023-03-01,84988,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2023-04-01,86316,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2023-05-01,84544,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2023-06-01,87574,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2023-07-01,86861,iCUE1,C,428740,C,690556,A,877775,x,x,x
Turbo Mops,2023-08-01,88801,iCUE1,C,428740,C,690556,A,877775,x,x,x
Katchy,2019-02-01,0,,C,401968,C,703544,A,810369,y,y,y
Katchy,2019-03-01,0,,C,401968,C,703544,A,810369,y,y,y
Katchy,2019-04-01,5663,,C,401968,C,703544,A,810369,y,y,y
Katchy,2019-05-01,12943,,C,401968,C,703544,A,810369,y,y,y
Katchy,2019-06-01,21355,,C,401968,C,703544,A,810369,y,y,y
Katchy,2019-07-01,23198,,C,401968,C,703544,A,810369,y,y,y
Katchy,2019-08-01,28683,,C,401968,C,703544,A,810369,y,y,y
Katchy,2019-09-01,27483,,C,401968,C,703544,A,810369,y,y,y
Katchy,2019-10-01,18975,,C,401968,C,703544,A,810369,y,y,y
Katchy,2019-11-01,8490,,C,401968,C,703544,A,810369,y,y,y
Katchy,2019-12-01,5301,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-01-01,5194,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-02-01,5903,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-03-01,7887,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-04-01,22350,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-05-01,33002,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-06-01,9885,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-07-01,17007,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-08-01,44283,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-09-01,58527,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-10-01,54629,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-11-01,32250,,C,401968,C,703544,A,810369,y,y,y
Katchy,2020-12-01,13929,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-01-01,13638,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-02-01,11244,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-03-01,17666,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-04-01,36701,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-05-01,52458,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-06-01,100625,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-07-01,103596,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-08-01,97355,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-09-01,130099,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-10-01,94313,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-11-01,78387,,C,401968,C,703544,A,810369,y,y,y
Katchy,2021-12-01,46916,,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-01-01,28572,,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-02-01,23681,,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-03-01,21552,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-04-01,60806,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-05-01,79019,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-06-01,84387,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-07-01,89360,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-08-01,106946,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-09-01,129563,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-10-01,107132,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-11-01,87479,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2022-12-01,72565,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2023-01-01,49101,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2023-02-01,31135,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2023-03-01,25018,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2023-04-01,69412,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2023-05-01,88890,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2023-06-01,93712,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2023-07-01,98113,iCUE1,C,401968,C,703544,A,810369,y,y,y
Katchy,2023-08-01,116246,iCUE1,C,401968,C,703544,A,810369,y,y,y
BenStores,2019-02-01,46625,,C,407176,C,570719,A,777297,y,y,y
BenStores,2019-03-01,53770,,C,407176,C,570719,A,777297,y,y,y
BenStores,2019-04-01,57358,,C,407176,C,570719,A,777297,y,y,y
BenStores,2019-05-01,59450,,C,407176,C,570719,A,777297,y,y,y
BenStores,2019-06-01,61385,,C,407176,C,570719,A,777297,y,y,y
BenStores,2019-07-01,59992,,C,407176,C,570719,A,777297,y,y,y
BenStores,2019-08-01,69514,,C,407176,C,570719,A,777297,y,y,y
BenStores,2019-09-01,68856,,C,407176,C,570719,A,777297,y,y,y
BenStores,2019-10-01,79478,,C,407176,C,570719,A,777297,y,y,y
BenStores,2019-11-01,162457,,C,407176,C,570719,A,777297,y,y,y
BenStores,2019-12-01,240503,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-01-01,71053,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-02-01,67978,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-03-01,129891,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-04-01,127458,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-05-01,142821,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-06-01,92926,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-07-01,98360,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-08-01,104411,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-09-01,90793,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-10-01,102154,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-11-01,223698,,C,407176,C,570719,A,777297,y,y,y
BenStores,2020-12-01,248788,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-01-01,89327,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-02-01,69078,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-03-01,77365,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-04-01,68545,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-05-01,60668,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-06-01,55882,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-07-01,48391,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-08-01,59270,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-09-01,58843,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-10-01,51737,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-11-01,95217,,C,407176,C,570719,A,777297,y,y,y
BenStores,2021-12-01,118686,,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-01-01,44630,,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-02-01,38063,,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-03-01,46776,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-04-01,46016,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-05-01,46153,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-06-01,38823,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-07-01,39111,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-08-01,42376,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-09-01,38864,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-10-01,42139,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-11-01,66895,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2022-12-01,86903,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2023-01-01,37201,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2023-02-01,28547,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2023-03-01,44030,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2023-04-01,43565,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2023-05-01,43924,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2023-06-01,37124,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2023-07-01,37561,iCUE1,C,407176,C,570719,A,777297,y,y,y
BenStores,2023-08-01,40856,iCUE1,C,407176,C,570719,A,777297,y,y,y
Active Pets,2019-02-01,3647,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2019-03-01,5235,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2019-04-01,5225,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2019-05-01,6193,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2019-06-01,9497,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2019-07-01,9966,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2019-08-01,9574,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2019-09-01,9005,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2019-10-01,8990,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2019-11-01,9215,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2019-12-01,14055,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-01-01,11616,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-02-01,13302,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-03-01,11235,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-04-01,10022,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-05-01,23262,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-06-01,19936,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-07-01,24254,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-08-01,26372,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-09-01,27902,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-10-01,37384,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-11-01,33481,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2020-12-01,34552,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-01-01,36178,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-02-01,36511,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-03-01,61559,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-04-01,47504,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-05-01,47634,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-06-01,60566,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-07-01,58975,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-08-01,55966,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-09-01,54391,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-10-01,64024,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-11-01,70825,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2021-12-01,72300,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-01-01,66876,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-02-01,60086,,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-03-01,62654,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-04-01,58071,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-05-01,64558,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-06-01,68545,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-07-01,69834,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-08-01,70845,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-09-01,71756,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-10-01,75004,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-11-01,76371,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2022-12-01,79748,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2023-01-01,78421,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2023-02-01,74546,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2023-03-01,73802,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2023-04-01,67146,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2023-05-01,73444,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2023-06-01,76876,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2023-07-01,77345,iCUE1,C,388502,C,564009,A,720706,x,x,x
Active Pets,2023-08-01,77603,iCUE1,C,388502,C,564009,A,720706,x,x,x
Dermora,2019-02-01,1726,,C,329591,C,508277,A,704774,x,x,x
Dermora,2019-03-01,3220,,C,329591,C,508277,A,704774,x,x,x
Dermora,2019-04-01,2155,,C,329591,C,508277,A,704774,x,x,x
Dermora,2019-05-01,3569,,C,329591,C,508277,A,704774,x,x,x
Dermora,2019-06-01,3425,,C,329591,C,508277,A,704774,x,x,x
Dermora,2019-07-01,4516,,C,329591,C,508277,A,704774,x,x,x
Dermora,2019-08-01,3975,,C,329591,C,508277,A,704774,x,x,x
Dermora,2019-09-01,6617,,C,329591,C,508277,A,704774,x,x,x
Dermora,2019-10-01,8845,,C,329591,C,508277,A,704774,x,x,x
Dermora,2019-11-01,12173,,C,329591,C,508277,A,704774,x,x,x
Dermora,2019-12-01,12075,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-01-01,14706,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-02-01,17721,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-03-01,11763,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-04-01,32979,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-05-01,67495,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-06-01,42309,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-07-01,35672,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-08-01,27995,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-09-01,23480,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-10-01,22891,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-11-01,104728,,C,329591,C,508277,A,704774,x,x,x
Dermora,2020-12-01,58786,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-01-01,40254,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-02-01,27287,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-03-01,67643,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-04-01,69532,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-05-01,59322,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-06-01,57996,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-07-01,53406,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-08-01,67284,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-09-01,45504,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-10-01,61864,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-11-01,78661,,C,329591,C,508277,A,704774,x,x,x
Dermora,2021-12-01,54576,,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-01-01,31878,,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-02-01,57108,,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-03-01,60540,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-04-01,64650,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-05-01,69467,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-06-01,67252,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-07-01,67321,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-08-01,69161,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-09-01,62518,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-10-01,70100,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-11-01,100844,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2022-12-01,75749,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2023-01-01,68385,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2023-02-01,67500,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2023-03-01,71061,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2023-04-01,74523,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2023-05-01,78816,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2023-06-01,75248,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2023-07-01,74407,iCUE1,C,329591,C,508277,A,704774,x,x,x
Dermora,2023-08-01,75618,iCUE1,C,329591,C,508277,A,704774,x,x,x
Wise Owl Outfitters,2019-02-01,5345,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2019-03-01,11315,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2019-04-01,14549,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2019-05-01,21511,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2019-06-01,25651,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2019-07-01,29894,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2019-08-01,21964,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2019-09-01,13913,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2019-10-01,10677,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2019-11-01,13181,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2019-12-01,45614,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2020-01-01,6750,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2020-02-01,7576,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2020-03-01,13643,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2020-04-01,37742,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2020-05-01,46325,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2020-06-01,66266,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2020-07-01,64856,,C,296129,C,483403,A,633895,z,z,y
Wise Owl Outfitters,2020-08-01,51499,,C,296129,C,483403,A,633895,z,z,y
